87537,6,**
,,
87539,,110
87539,1,50
87539,2,30
87539,3,30
87539,4,**
87539,5,**
87539,6,**
,,
87540,,470
87540,1,150
87540,2,80
87540,3,50
87540,4,50
87540,5,80
87540,6,60
,,
87544,,6410
87544,1,1350
87544,2,820
87544,3,760
87544,4,720
87544,5,1980
87544,6,780
,,
87547,,2780
87547,1,490
87547,2,290
87547,3,290
87547,4,330
87547,5,1020
87547,6,360
,,
87549,,350
87549,1,140
87549,2,90
87549,3,60
87549,4,20
87549,5,40
87549,6,**
,,
87551,,190
87551,1,70
87551,2,50
87551,3,30
87551,4,40
87551,5,**
87551,6,**
,,
87552,,1320
87552,1,560
87552,2,370
87552,3,180
87552,4,120
87552,5,90
87552,6,**
,,
87553,,550
87553,1,260
87553,2,160
87553,3,50
87553,4,40
87553,5,40
87553,6,**
,,
87556,,920
87556,1,450
87556,2,230
87556,3,100
87556,4,80
87556,5,60
87556,6,**
,,
87557,,3110
87557,1,1550
87557,2,840
87557,3,330
87557,4,150
87557,5,180
87557,6,60
,,
87560,,500
87560,1,240
87560,2,140
87560,3,60
87560,4,30
87560,5,30
87560,6,**
,,
87565,,200
87565,1,110
87565,2,70
87565,3,**
87565,4,20
87565,5,**
87565,6,**
,,
87566,,1250
87566,1,640
87566,2,360
87566,3,150
87566,4,40
87566,5,60
87566,6,**
,,
87567,,2080
87567,1,940
87567,2,590
87567,3,240
87567,4,140
87567,5,170
87567,6,**
,,
87571,,5090
87571,1,2470
87571,2,1330
87571,3,530
87571,4,280
87571,5,350
87571,6,130
,,
87575,,300
87575,1,130
87575,2,90
87575,3,40
87575,4,40
87575,5,**
87575,6,**
,,
87579,,260
87579,1,130
87579,2,60
87579,3,40
87579,4,30
87579,5,**
87579,6,0
,,
87701,,8160
87701,1,4420
87701,2,2190
87701,3,770
87701,4,390
87701,5,330
87701,6,60
,,
87711,,270
87711,1,160
87711,2,80
87711,3,30
87711,4,**
87711,5,**
87711,6,**
,,
87714,,440
87714,1,180
87714,2,130
87714,3,60
87714,4,40
87714,5,30
87714,6,**
,,
87715,,230
87715,1,140
87715,2,60
87715,3,30
87715,4,**
87715,5,**
87715,6,0
,,
87718,,230
87718,1,100
87718,2,60
87718,3,50
87718,4,**
87718,5,20
87718,6,**
,,
87722,,150
87722,1,90
87722,2,40
87722,3,20
87722,4,**
87722,5,**
87722,6,**
,,
87723,,140
87723,1,90
87723,2,50
87723,3,**
87723,4,**
87723,5,**
87723,6,0
,,
87728,,170
87728,1,90
